,,,,,,,,,2.823442e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.827360e+01,2.816908e+01,2.818215e+01,2.819522e+01,2.823442e+01,2.823442e+01,2.831277e+01,2.826054e+01,2.818215e+01,2.822136e+01,2.826054e+01,2.829972e+01,2.820829e+01,2.824748e+01,2.827360e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.816908e+01,2.820829e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.819522e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.819522e+01,2.820829e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.828666e+01,2.827360e+01,2.827360e+01,2.831277e+01,2.831277e+01,2.827360e+01,2.823442e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.822136e+01,2.819522e+01,2.819522e+01,,,,,,,,,
,,,,,,,,2.823442e+01,2.823442e+01,2.823442e+01,2.827360e+01,2.828666e+01,2.827360e+01,2.826054e+01,2.823442e+01,2.827360e+01,2.820829e+01,2.826054e+01,2.826054e+01,2.818215e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.818215e+01,2.812986e+01,2.819522e+01,2.823442e+01,2.820829e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.818215e+01,2.818215e+01,2.823442e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.820829e+01,2.818215e+01,2.820829e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.824748e+01,2.819522e+01,2.816908e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.828666e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.820829e+01,2.823442e+01,2.826054e+01,2.819522e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.819522e+01,2.828666e+01,2.832582e+01,2.843018e+01,2.824748e+01,2.829972e+01,2.824748e+01,2.820829e+01,,,,,,,,
,,,,,,,,2.824748e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.829972e+01,2.824748e+01,2.819522e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.820829e+01,2.822136e+01,2.819522e+01,2.822136e+01,2.823442e+01,2.820829e+01,2.815601e+01,2.818215e+01,2.819522e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.819522e+01,2.818215e+01,2.824748e+01,2.828666e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.819522e+01,2.820829e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.819522e+01,2.818215e+01,2.815601e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.820829e+01,2.819522e+01,2.818215e+01,2.823442e+01,2.823442e+01,2.820829e+01,2.824748e+01,2.828666e+01,2.835192e+01,2.836497e+01,2.824748e+01,2.823442e+01,2.828666e+01,2.828666e+01,,,,,,,
,,,,,,,2.824748e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.822136e+01,2.828666e+01,2.819522e+01,2.822136e+01,2.826054e+01,2.820829e+01,2.819522e+01,2.819522e+01,2.820829e+01,2.816908e+01,2.816908e+01,2.822136e+01,2.820829e+01,2.816908e+01,2.816908e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.818215e+01,2.818215e+01,2.831277e+01,2.829972e+01,2.827360e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.819522e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.819522e+01,2.816908e+01,2.818215e+01,2.819522e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.826054e+01,2.822136e+01,2.819522e+01,2.824748e+01,2.824748e+01,2.816908e+01,2.820829e+01,2.822136e+01,2.819522e+01,2.823442e+01,2.822136e+01,2.819522e+01,2.815601e+01,2.819522e+01,2.820829e+01,2.819522e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.831277e+01,2.832582e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.832582e+01,,,,,,
,,,,,,2.823442e+01,2.827360e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.820829e+01,2.819522e+01,2.819522e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.820829e+01,2.823442e+01,2.818215e+01,2.816908e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.818215e+01,2.818215e+01,2.822136e+01,2.824748e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.819522e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.818215e+01,2.816908e+01,2.819522e+01,2.819522e+01,2.822136e+01,2.820829e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.827360e+01,2.827360e+01,2.819522e+01,2.823442e+01,2.824748e+01,2.820829e+01,2.823442e+01,2.823442e+01,2.820829e+01,2.823442e+01,2.820829e+01,2.820829e+01,2.819522e+01,2.820829e+01,2.816908e+01,2.822136e+01,2.820829e+01,2.826054e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.831277e+01,2.829972e+01,2.822136e+01,,,,,,
,,,,,2.824748e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.826054e+01,2.820829e+01,2.819522e+01,2.822136e+01,2.818215e+01,2.820829e+01,2.822136e+01,2.810370e+01,2.820829e+01,2.816908e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.814293e+01,2.816908e+01,2.822136e+01,2.820829e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.829972e+01,2.833887e+01,2.826054e+01,2.819522e+01,2.822136e+01,2.828666e+01,2.828666e+01,2.826054e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.829972e+01,2.826054e+01,2.819522e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.831277e+01,2.829972e+01,2.826054e+01,2.823442e+01,2.819522e+01,2.818215e+01,2.819522e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.819522e+01,2.816908e+01,2.814293e+01,2.815601e+01,2.824748e+01,2.818215e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.835192e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.829972e+01,,,,,
,,,,,2.823442e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.828666e+01,2.823442e+01,2.827360e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.819522e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.823442e+01,2.829972e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.827360e+01,2.828666e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.820829e+01,2.822136e+01,2.818215e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.818215e+01,2.818215e+01,2.816908e+01,2.815601e+01,2.818215e+01,2.820829e+01,2.819522e+01,2.818215e+01,2.823442e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.828666e+01,2.822136e+01,2.829972e+01,,,,
,,,,2.822136e+01,2.823442e+01,2.822136e+01,2.827360e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.829972e+01,2.827360e+01,2.822136e+01,2.827360e+01,2.819522e+01,2.809062e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.820829e+01,2.814293e+01,2.826054e+01,2.818215e+01,2.826054e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.827360e+01,2.823442e+01,2.824748e+01,2.835192e+01,2.815601e+01,2.818215e+01,2.818215e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.829972e+01,2.824748e+01,2.826054e+01,2.829972e+01,2.827360e+01,2.824748e+01,2.826054e+01,2.829972e+01,2.829972e+01,2.828666e+01,2.827360e+01,2.828666e+01,2.828666e+01,2.829972e+01,2.829972e+01,2.831277e+01,2.831277e+01,2.826054e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.827360e+01,2.822136e+01,2.820829e+01,2.819522e+01,2.816908e+01,2.816908e+01,2.814293e+01,2.816908e+01,2.822136e+01,2.826054e+01,2.820829e+01,2.818215e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.829972e+01,2.828666e+01,,,,
,,,,2.822136e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.820829e+01,2.827360e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.828666e+01,2.823442e+01,2.826054e+01,2.820829e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.815601e+01,2.818215e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.820829e+01,2.824748e+01,2.828666e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.829972e+01,2.829972e+01,2.829972e+01,2.820829e+01,2.819522e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.820829e+01,2.816908e+01,2.818215e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.828666e+01,2.824748e+01,2.824748e+01,2.829972e+01,2.828666e+01,2.831277e+01,,,
,,,2.820829e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.827360e+01,2.831277e+01,2.827360e+01,2.828666e+01,2.823442e+01,2.818215e+01,2.823442e+01,2.819522e+01,2.824748e+01,2.827360e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.815601e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.829972e+01,2.828666e+01,2.827360e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.826054e+01,2.828666e+01,2.828666e+01,2.828666e+01,2.828666e+01,2.829972e+01,2.828666e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.819522e+01,2.820829e+01,2.820829e+01,2.826054e+01,2.828666e+01,2.828666e+01,2.832582e+01,2.831277e+01,2.822136e+01,2.819522e+01,2.829972e+01,2.831277e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.819522e+01,2.824748e+01,2.818215e+01,2.816908e+01,2.815601e+01,2.818215e+01,2.820829e+01,2.822136e+01,2.826054e+01,2.826054e+01,2.828666e+01,2.827360e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.828666e+01,,,
,,,2.820829e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.822136e+01,2.824748e+01,2.820829e+01,2.831277e+01,2.827360e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.820829e+01,2.827360e+01,2.826054e+01,2.823442e+01,2.822136e+01,2.826054e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.827360e+01,2.828666e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.819522e+01,2.819522e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.828666e+01,2.827360e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.828666e+01,2.826054e+01,2.827360e+01,2.828666e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.818215e+01,2.819522e+01,2.816908e+01,2.818215e+01,2.818215e+01,2.818215e+01,2.820829e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.820829e+01,,,
,,,2.822136e+01,2.823442e+01,2.820829e+01,2.824748e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.820829e+01,2.828666e+01,2.824748e+01,2.819522e+01,2.819522e+01,2.819522e+01,2.820829e+01,2.823442e+01,2.828666e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.828666e+01,2.833887e+01,2.828666e+01,2.828666e+01,2.831277e+01,2.827360e+01,2.849535e+01,2.832582e+01,2.829972e+01,2.827360e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.827360e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.818215e+01,2.818215e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.829972e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.820829e+01,2.827360e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.828666e+01,2.829972e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.818215e+01,2.822136e+01,2.816908e+01,2.818215e+01,2.826054e+01,2.818215e+01,2.819522e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.823442e+01,2.820829e+01,,
,,2.822136e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.819522e+01,2.814293e+01,2.810370e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.826054e+01,2.827360e+01,2.829972e+01,2.831277e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.828666e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.827360e+01,2.828666e+01,2.832582e+01,2.836497e+01,2.827360e+01,2.824748e+01,2.828666e+01,2.827360e+01,2.831277e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.823442e+01,2.827360e+01,2.822136e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.828666e+01,2.828666e+01,2.820829e+01,2.819522e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.827360e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.823442e+01,,
,,2.823442e+01,2.826054e+01,2.820829e+01,2.812986e+01,2.827360e+01,2.824748e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.831277e+01,2.823442e+01,2.822136e+01,2.812986e+01,2.810370e+01,2.820829e+01,2.826054e+01,2.820829e+01,2.829972e+01,2.824748e+01,2.824748e+01,2.828666e+01,2.826054e+01,2.823442e+01,2.827360e+01,2.827360e+01,2.829972e+01,2.827360e+01,2.826054e+01,2.829972e+01,2.826054e+01,2.833887e+01,2.826054e+01,2.823442e+01,2.828666e+01,2.827360e+01,2.828666e+01,2.822136e+01,2.826054e+01,2.829972e+01,2.828666e+01,2.827360e+01,2.828666e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.820829e+01,2.819522e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.823442e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.824748e+01,2.829972e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.828666e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.818215e+01,2.819522e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.828666e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.829972e+01,2.824748e+01,2.823442e+01,2.824748e+01,
,,2.827360e+01,2.826054e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.826054e+01,2.827360e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.827360e+01,2.828666e+01,2.826054e+01,2.828666e+01,2.826054e+01,2.826054e+01,2.822136e+01,2.826054e+01,2.826054e+01,2.828666e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.822136e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.826054e+01,2.829972e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.818215e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.832582e+01,2.828666e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.828666e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.828666e+01,2.827360e+01,2.823442e+01,2.828666e+01,2.823442e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.823442e+01,
,2.826054e+01,2.827360e+01,2.829972e+01,2.824748e+01,2.824748e+01,2.827360e+01,2.828666e+01,2.828666e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.829972e+01,2.826054e+01,2.824748e+01,2.828666e+01,2.820829e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.823442e+01,2.826054e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.824748e+01,2.822136e+01,2.819522e+01,2.819522e+01,2.819522e+01,2.818215e+01,2.818215e+01,2.822136e+01,2.822136e+01,2.820829e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.829972e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.820829e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.816908e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.831277e+01,2.824748e+01,2.828666e+01,2.827360e+01,2.824748e+01,2.828666e+01,2.826054e+01,2.826054e+01,
,2.828666e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.815601e+01,2.819522e+01,2.829972e+01,2.822136e+01,2.822136e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.828666e+01,2.827360e+01,2.826054e+01,2.827360e+01,2.820829e+01,2.828666e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.823442e+01,2.826054e+01,2.823442e+01,2.826054e+01,2.828666e+01,2.832582e+01,2.823442e+01,2.826054e+01,2.822136e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.816908e+01,2.815601e+01,2.818215e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.826054e+01,2.828666e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.822136e+01,2.819522e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.816908e+01,2.822136e+01,2.823442e+01,2.818215e+01,2.820829e+01,2.819522e+01,2.820829e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.826054e+01,2.822136e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.827360e+01,2.826054e+01,2.826054e+01,
,2.824748e+01,2.826054e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.828666e+01,2.819522e+01,2.827360e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.835192e+01,2.827360e+01,2.823442e+01,2.823442e+01,2.827360e+01,2.824748e+01,2.822136e+01,2.819522e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.823442e+01,2.820829e+01,2.822136e+01,2.819522e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.826054e+01,2.827360e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.828666e+01,2.829972e+01,2.828666e+01,2.828666e+01,2.826054e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.819522e+01,2.818215e+01,2.824748e+01,2.820829e+01,2.818215e+01,2.820829e+01,2.819522e+01,2.814293e+01,2.816908e+01,2.823442e+01,2.819522e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.824748e+01
,2.826054e+01,2.826054e+01,2.826054e+01,2.824748e+01,2.822136e+01,2.820829e+01,2.824748e+01,2.822136e+01,2.824748e+01,2.820829e+01,2.824748e+01,2.824748e+01,2.819522e+01,2.824748e+01,2.826054e+01,2.824748e+01,2.826054e+01,2.827360e+01,2.828666e+01,2.823442e+01,2.826054e+01,2.820829e+01,2.820829e+01,2.823442e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.823442e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.818215e+01,2.824748e+01,2.823442e+01,2.822136e+01,2.823442e+01,2.819522e+01,2.823442e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.820829e+01,2.822136e+01,2.820829e+01,2.822136e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.824748e+01,2.827360e+01,2.827360e+01,2.827360e+01,2.826054e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.827360e+01,2.828666e+01,2.824748e+01,2.823442e+01,2.823442e+01,2.827360e+01,2.822136e+01,2.819522e+01,2.820829e+01,2.823442e+01,2.820829e+01,2.822136e+01,2.822136e+01,2.818215e+01,2.820829e+01,2.824748e+01,2.823442e+01,2.824748e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.826054e+01,2.827360e+01,2.824748e+01,2.826054e+01,2.823442e+01,2.823442e+01,2.822136e+01,2.819522e+01,2.824748e+01
